year,tmID,playoff,confID,season_wins,season_losses,matches,win_rate,post_matches,post_win_rate,total_championships,players_nrAwards,o_pts,o_oreb,o_dreb,o_asts,o_stl,o_to,o_blk,o_pf,offensive_accuracy,d_pts,d_oreb,d_dreb,d_asts,d_stl,d_to,d_blk,d_pf,deffensive_accuracy,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,dq,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostDQ,accuracy,PostAccuracy,coach_total_nrAwards,coach_matches,coach_win_rate
2,CHA,Y,EA,8,24,32,0.25,0.0,0.0,0,0.0,68.3125,9.53125,19.6875,17.21875,6.9375,15.5,2.8125,22.28125,50.43466673299359,75.90625,10.1875,20.75,18.625,8.09375,13.3125,3.84375,18.625,50.86983190269248,217.66666666666666,24.333333333333332,54.111111111111114,63.333333333333336,24.666666666666668,7.333333333333333,46.888888888888886,65.44444444444444,0.6666666666666666,5.111111111111111,1.3333333333333333,2.111111111111111,1.4444444444444444,0.7777777777777778,0.2222222222222222,1.3333333333333333,2.888888888888889,0.0,49.94079865861416,39.16393889798145,0.0,32.0,0.28125
2,CLE,Y,EA,17,15,32,0.53125,6.0,0.5,0,0.0,68.28125,10.34375,18.84375,16.84375,8.09375,16.8125,2.84375,20.21875,51.21219808482276,66.3125,8.65625,18.625,16.875,9.53125,17.25,2.96875,21.65625,51.44461775463427,160.30769230769232,25.46153846153846,46.38461538461539,35.84615384615385,20.076923076923077,7.153846153846154,37.53846153846154,50.92307692307692,0.5384615384615384,24.53846153846154,5.3076923076923075,9.461538461538462,5.538461538461538,3.6153846153846154,0.9230769230769231,5.0,6.615384615384615,0.0,50.751164584750065,45.44371958165062,0.0,32.0,0.53125
2,DET,N,EA,14,18,32,0.4375,0.0,0.0,0,0.0,72.84375,10.65625,20.125,15.71875,8.125,16.5625,2.75,21.90625,48.64204623861277,75.8125,10.34375,20.0,16.03125,8.875,16.96875,4.625,21.0,52.062640892714704,255.14285714285714,37.714285714285715,68.14285714285714,53.714285714285715,26.0,8.142857142857142,55.0,67.57142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24896488370891,0.0,0.0,0.0,0.0
2,HOU,Y,WE,27,5,32,0.84375,6.0,1.0,1,1.0,77.34375,8.53125,22.625,15.4375,8.875,13.75,3.25,17.3125,54.750166888052966,64.5625,9.0625,19.125,14.78125,7.28125,15.0,2.65625,20.25,47.68566432714064,162.71428571428572,28.857142857142858,61.714285714285715,22.714285714285715,19.0,7.857142857142857,29.714285714285715,49.142857142857146,0.2857142857142857,25.428571428571427,6.857142857142857,12.0,4.142857142857143,3.857142857142857,1.7142857142857142,6.142857142857143,8.714285714285714,0.0,53.91144504798102,57.51259280671046,0.0,32.0,0.84375
2,IND,N,EA,9,23,32,0.28125,0.0,0.0,0,0.0,69.15625,8.90625,20.21875,15.65625,8.46875,16.1875,3.9375,20.0625,51.85725764853797,71.5625,10.03125,19.78125,16.5,8.34375,14.875,2.34375,19.125,50.182706769413535,212.22222222222223,28.666666666666668,61.888888888888886,46.77777777777778,28.88888888888889,9.333333333333334,47.111111111111114,64.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.41181867101392,0.0,0.0,0.0,0.0
2,LAS,Y,WE,28,4,32,0.875,4.0,0.5,0,0.0,75.53125,9.625,24.46875,18.3125,8.46875,14.5625,4.875,22.03125,51.9492747531729,67.78125,9.375,21.1875,13.90625,7.59375,15.15625,3.28125,20.3125,46.86769102630636,287.0,38.111111111111114,97.55555555555556,67.88888888888889,31.77777777777778,19.11111111111111,53.333333333333336,84.0,1.7777777777777777,30.88888888888889,4.444444444444445,9.222222222222221,7.777777777777778,2.3333333333333335,1.2222222222222223,6.0,7.333333333333333,0.1111111111111111,52.96226677091591,57.00608248763985,1.0,32.0,0.875
2,MIA,Y,EA,13,19,32,0.40625,0.0,0.0,0,0.0,57.21875,11.40625,18.59375,12.96875,8.5,16.375,2.75,22.09375,43.98763180152695,62.53125,8.59375,20.25,13.0,7.71875,16.5,3.6875,20.65625,50.73741615193694,203.5,39.5,65.25,45.375,28.75,7.5,48.25,68.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.381546726204355,0.0,0.0,32.0,0.40625
2,MIN,N,WE,15,17,32,0.46875,0.0,0.0,0,1.0,68.53125,8.0625,19.125,15.46875,7.40625,15.53125,1.96875,21.5625,51.20830411870904,68.375,9.375,21.15625,14.75,8.59375,17.09375,4.0625,22.09375,50.08717915430088,227.57142857142858,21.857142857142858,47.42857142857143,40.42857142857143,21.0,6.857142857142857,43.857142857142854,61.57142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.246399753097485,0.0,0.0,32.0,0.46875
2,NYL,Y,EA,20,12,32,0.625,7.0,0.5714285714285714,0,1.0,67.125,9.0,20.375,14.90625,7.6875,14.8125,3.1875,19.28125,51.12954946288279,63.59375,10.0,20.21875,14.4375,6.96875,14.96875,2.9375,20.15625,47.45214602737533,256.0,34.666666666666664,78.0,70.22222222222223,30.0,11.777777777777779,59.0,72.88888888888889,0.7777777777777778,48.22222222222222,6.666666666666667,14.555555555555555,12.222222222222221,7.444444444444445,2.7777777777777777,10.666666666666666,13.88888888888889,0.2222222222222222,50.95992357123868,52.83944771749738,0.0,32.0,0.625
2,ORL,N,EA,16,16,32,0.5,3.0,0.3333333333333333,0,0.0,69.0,9.96875,18.9375,14.78125,7.96875,15.1875,4.0625,18.21875,50.16615983597116,69.78125,10.875,20.90625,16.75,8.25,15.625,3.375,19.90625,51.23119175461335,215.625,35.0,66.625,50.5,27.25,15.875,49.125,62.75,0.5,15.375,2.25,6.125,3.5,2.0,1.5,3.75,5.25,0.0,50.058959678963966,44.216757741347905,0.0,32.0,0.5
