year,tmID,playoff,confID,season_wins,season_losses,matches,win_rate,post_matches,post_win_rate,total_championships,players_nrAwards,o_pts,o_oreb,o_dreb,o_asts,o_stl,o_to,o_blk,o_pf,offensive_accuracy,d_pts,d_oreb,d_dreb,d_asts,d_stl,d_to,d_blk,d_pf,deffensive_accuracy,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,dq,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostDQ,accuracy,PostAccuracy,coach_total_nrAwards,coach_matches,coach_win_rate
4,CHA,Y,EA,18.0,14.0,96.0,0.4583333333333333,10.0,0.4,0.0,0.0,70.03125,9.4375,20.40625,15.5,7.53125,12.75,3.28125,20.21875,52.32039870395483,66.65625,9.21875,19.375,15.28125,6.5,13.25,3.21875,18.75,51.01832225017267,231.33333333333334,29.88888888888889,62.666666666666664,52.44444444444444,24.555555555555557,9.777777777777779,39.666666666666664,61.666666666666664,0.6666666666666666,10.444444444444445,2.0,4.0,2.888888888888889,1.5555555555555556,0.3333333333333333,2.4444444444444446,2.5555555555555554,0.0,52.690179168467374,37.39316239316239,0.0,0.0,0.0
4,CLE,Y,EA,10.0,22.0,96.0,0.5104166666666666,9.0,0.4444444444444444,0.0,0.0,64.71875,9.21875,21.0625,15.0,6.90625,14.09375,2.59375,17.71875,50.622956095778136,66.875,8.6875,20.0,16.5625,7.5625,13.375,3.40625,19.15625,51.14779631667924,223.88888888888889,30.666666666666668,68.44444444444444,42.888888888888886,21.555555555555557,7.111111111111111,43.77777777777778,55.77777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.62455164421533,0.0,1.0,96.0,0.5104166666666666
4,CON,Y,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.9,34.6,67.4,55.6,32.7,10.4,44.0,64.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.969347725240645,0.0,0.0,0.0,0.0
4,DET,Y,EA,9.0,23.0,96.0,0.34375,0.0,0.0,0.0,0.0,66.0625,11.25,22.46875,14.9375,6.28125,16.90625,4.125,19.03125,47.54674790227581,70.8125,9.8125,20.90625,14.53125,8.65625,13.84375,4.34375,19.90625,50.36342607917034,216.36363636363637,33.36363636363637,70.0909090909091,50.54545454545455,24.818181818181817,16.09090909090909,55.45454545454545,63.36363636363637,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.926957863150335,0.0,0.0,22.0,0.4090909090909091
4,HOU,Y,WE,24.0,8.0,96.0,0.7291666666666666,11.0,0.6363636363636364,1.0,2.0,64.75,9.34375,21.9375,14.0625,8.125,14.21875,3.9375,14.59375,50.91022160228118,59.125,9.65625,20.75,13.9375,8.1875,14.5,2.21875,18.9375,47.20314469961574,281.375,35.375,84.875,63.5,30.875,14.0,53.875,53.875,0.0,24.0,4.0,7.375,3.75,2.875,1.75,3.125,6.25,0.0,51.70015694361625,51.43839315387172,0.0,96.0,0.7291666666666666
4,IND,N,EA,16.0,16.0,96.0,0.3645833333333333,3.0,0.3333333333333333,0.0,1.0,65.53125,9.84375,19.78125,13.96875,8.375,13.6875,3.125,17.46875,50.550747217778365,66.53125,9.0,20.125,15.84375,7.0625,14.6875,4.53125,20.21875,50.1781080607493,198.2,34.1,69.3,48.3,27.8,11.4,42.9,58.4,0.9,22.8,4.8,6.3,5.1,1.5,1.0,3.8,4.7,0.1,51.8480513077087,48.95261515680364,0.0,64.0,0.40625
4,LAS,Y,WE,25.0,7.0,96.0,0.84375,17.0,0.8235294117647058,2.0,3.0,76.625,10.28125,25.4375,18.21875,8.03125,16.15625,5.03125,20.75,51.99128234350632,69.84375,9.8125,20.15625,15.875,8.59375,14.15625,3.46875,19.46875,48.0885115645135,254.83333333333334,31.833333333333332,81.16666666666667,55.25,25.5,17.0,50.166666666666664,68.75,1.5833333333333333,38.333333333333336,4.25,12.166666666666666,9.75,5.166666666666667,2.4166666666666665,6.333333333333333,10.333333333333334,0.16666666666666666,52.08174392385475,53.77263359746085,1.0,96.0,0.84375
4,MIN,Y,WE,10.0,22.0,96.0,0.3854166666666667,0.0,0.0,0.0,0.0,62.59375,9.65625,20.3125,14.5625,7.0625,16.53125,3.1875,19.28125,46.80690741913999,65.75,9.4375,19.125,15.46875,8.53125,14.53125,3.65625,19.3125,51.36499840106418,222.875,27.125,57.25,44.375,24.5,7.25,43.875,58.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.18097333787304,0.0,0.0,0.0,0.0
4,NYL,N,EA,18.0,14.0,96.0,0.6145833333333334,21.0,0.5238095238095238,0.0,0.0,65.28125,8.125,19.0625,15.5,8.15625,14.3125,3.125,19.9375,50.3881844351193,62.96875,9.75,20.28125,12.8125,7.125,14.9375,2.75,18.65625,49.747869811681205,252.0,27.875,65.5,59.5,29.125,9.625,48.25,68.0,0.625,67.75,6.25,18.0,16.125,5.125,1.25,9.0,13.125,0.0,50.96290049362611,54.17876144175343,0.0,96.0,0.6145833333333334
4,PHO,N,WE,11.0,21.0,96.0,0.4583333333333333,2.0,0.0,0.0,0.0,65.34375,9.125,19.5625,13.34375,8.34375,15.65625,2.9375,19.46875,49.248832941077765,71.59375,9.65625,21.625,16.625,8.375,15.34375,3.96875,18.75,52.37117512619412,148.0,28.6,50.9,31.4,25.1,6.6,39.5,51.8,0.1,0.9,0.4,0.4,0.1,0.0,0.0,0.3,0.0,0.0,48.41272715025304,53.535353535353536,0.0,0.0,0.0
