year,tmID,playoff,confID,season_wins,season_losses,matches,win_rate,post_matches,post_win_rate,total_championships,players_nrAwards,o_pts,o_oreb,o_dreb,o_asts,o_stl,o_to,o_blk,o_pf,offensive_accuracy,d_pts,d_oreb,d_dreb,d_asts,d_stl,d_to,d_blk,d_pf,deffensive_accuracy,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,dq,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostDQ,accuracy,PostAccuracy,coach_total_nrAwards,coach_matches,coach_win_rate
7,CHA,N,EA,6.0,28.0,198.0,0.4242424242424242,12.0,0.3333333333333333,0.0,0.0,61.61764705882353,9.294117647058824,17.91176470588235,14.5,8.352941176470589,15.735294117647058,3.323529411764706,21.38235294117647,48.84719100845908,68.67647058823529,10.441176470588236,20.58823529411765,14.588235294117649,7.911764705882353,15.705882352941176,4.294117647058823,19.235294117647054,51.01360764418534,201.25,30.25,62.5,39.625,26.125,11.5,48.75,66.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.40609708915091,0.0,0.0,10.0,0.3
7,CHI,N,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.36363636363636,23.636363636363637,41.45454545454545,30.09090909090909,17.0,8.545454545454545,30.0,58.0,0.36363636363636365,9.0,1.1818181818181819,3.3636363636363638,1.6363636363636365,0.7272727272727273,0.36363636363636365,1.7272727272727273,4.909090909090909,0.09090909090909091,46.445621253185934,54.60317460317461,0.0,0.0,0.0
7,CON,Y,EA,26.0,8.0,102.0,0.6078431372549019,20.0,0.6,1.0,1.0,72.76470588235294,9.470588235294118,23.176470588235293,16.852941176470587,6.941176470588236,13.294117647058824,3.823529411764706,18.352941176470587,51.50190648976248,66.0,10.294117647058824,21.41176470588235,14.558823529411764,7.588235294117647,13.0,2.323529411764706,19.852941176470587,48.573667753133535,234.5,28.7,69.8,49.8,21.2,11.9,38.8,49.5,0.1,53.0,6.6,17.5,9.1,4.8,3.9,9.2,11.8,0.0,51.708007727776625,50.35177598012187,0.0,102.0,0.6078431372549019
7,DET,Y,EA,16.0,18.0,198.0,0.4595959595959596,13.0,0.5384615384615384,1.0,0.0,66.08823529411765,12.117647058823527,23.61764705882353,13.941176470588236,7.088235294117647,16.794117647058822,4.5588235294117645,22.38235294117647,46.011617612098405,67.26470588235294,8.029411764705882,21.91176470588235,13.911764705882351,8.0,15.294117647058824,4.0,21.88235294117647,49.67136670590078,241.55555555555554,38.77777777777778,78.33333333333333,41.77777777777778,22.11111111111111,17.444444444444443,55.0,71.88888888888889,1.4444444444444444,14.333333333333334,2.7777777777777777,4.0,2.111111111111111,1.1111111111111112,0.8888888888888888,2.5555555555555554,4.888888888888889,0.2222222222222222,46.532407050118216,48.0514096185738,1.0,124.0,0.5403225806451613
7,HOU,Y,WE,19.0,15.0,198.0,0.6161616161616161,19.0,0.5263157894736842,1.0,2.0,67.91176470588235,8.117647058823529,20.11764705882353,13.735294117647058,7.235294117647059,12.5,3.088235294117647,17.08823529411765,50.47079356663132,66.55882352941177,8.058823529411764,20.205882352941178,15.911764705882351,5.794117647058823,14.147058823529411,3.264705882352941,20.147058823529413,51.188285375614704,207.3,25.3,63.6,57.5,22.8,8.9,39.6,55.8,0.6,29.9,3.3,9.8,6.3,2.9,1.1,6.7,8.3,0.0,50.594503399312615,51.721491228070185,0.0,198.0,0.6161616161616161
7,IND,Y,EA,21.0,13.0,198.0,0.4393939393939394,7.0,0.4285714285714285,0.0,1.0,63.8235294117647,10.029411764705882,19.735294117647054,14.5,9.882352941176473,14.029411764705882,2.794117647058824,19.647058823529413,49.35284220809667,62.73529411764706,8.205882352941176,20.91176470588235,12.794117647058824,6.882352941176471,16.41176470588235,3.323529411764706,18.94117647058824,49.423174998187655,262.625,34.0,77.875,61.25,37.625,8.375,55.125,72.75,0.375,15.375,2.5,4.75,3.375,2.0,0.375,3.875,5.125,0.125,50.52715787723891,50.13366750208855,0.0,68.0,0.5294117647058824
7,LAS,Y,WE,17.0,17.0,198.0,0.7424242424242424,31.0,0.6451612903225806,2.0,1.0,68.41176470588235,9.441176470588236,20.08823529411765,16.205882352941178,7.764705882352941,14.470588235294118,4.0,21.676470588235293,49.05816659068146,68.97058823529412,9.764705882352942,20.852941176470587,16.676470588235293,7.264705882352941,16.0,3.3823529411764706,19.235294117647054,50.41297063925237,213.55555555555554,26.555555555555557,68.55555555555556,58.333333333333336,23.555555555555557,13.666666666666666,45.55555555555556,65.22222222222223,0.8888888888888888,6.888888888888889,0.8888888888888888,2.0,1.4444444444444444,1.1111111111111112,0.5555555555555556,1.5555555555555556,2.3333333333333335,0.0,48.29878342255124,51.651186790505676,0.0,6.0,0.6666666666666666
7,MIN,N,WE,14.0,20.0,198.0,0.4393939393939394,5.0,0.2,0.0,0.0,65.02941176470588,9.117647058823527,21.029411764705884,15.617647058823527,7.588235294117647,15.764705882352942,3.735294117647059,18.352941176470587,49.61095088170247,67.29411764705883,10.117647058823527,20.91176470588235,15.794117647058824,8.088235294117647,14.323529411764708,4.235294117647059,19.558823529411764,50.16088117930456,200.71428571428572,26.142857142857142,60.57142857142857,44.714285714285715,20.428571428571427,15.714285714285714,48.857142857142854,60.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.85162285310014,0.0,1.0,102.0,0.4901960784313725
7,NYL,N,EA,18.0,16.0,198.0,0.5606060606060606,28.0,0.4642857142857143,0.0,0.0,68.11764705882354,7.117647058823529,21.529411764705884,14.647058823529411,6.294117647058823,13.588235294117649,3.294117647058824,18.029411764705884,53.593450764176254,67.20588235294117,10.147058823529411,20.147058823529413,13.911764705882351,8.088235294117647,12.088235294117649,2.5294117647058822,17.352941176470587,48.93274685835441,128.11111111111111,13.666666666666666,34.0,28.77777777777778,14.666666666666666,6.0,31.88888888888889,37.55555555555556,0.1111111111111111,7.333333333333333,1.0,2.111111111111111,0.7777777777777778,0.2222222222222222,0.5555555555555556,1.5555555555555556,3.2222222222222223,0.1111111111111111,52.178441073375716,56.812865497076025,0.0,52.0,0.5576923076923077
7,PHO,N,WE,16.0,18.0,198.0,0.4292929292929293,2.0,0.0,0.0,0.0,69.44117647058823,10.058823529411764,21.176470588235293,16.147058823529413,7.147058823529412,15.205882352941176,5.264705882352941,20.5,50.35725606007881,69.23529411764706,9.382352941176473,20.735294117647054,13.823529411764708,7.794117647058823,14.205882352941176,3.294117647058824,19.764705882352946,50.66160751608765,183.7,22.2,51.1,48.6,18.8,8.8,36.7,53.4,0.7,4.6,0.1,1.0,2.4,1.0,0.0,1.1,1.7,0.0,51.812368076067095,48.701298701298704,0.0,0.0,0.0
