year,tmID,playoff,confID,season_wins,season_losses,matches,win_rate,post_matches,post_win_rate,total_championships,players_nrAwards,o_pts,o_oreb,o_dreb,o_asts,o_stl,o_to,o_blk,o_pf,offensive_accuracy,d_pts,d_oreb,d_dreb,d_asts,d_stl,d_to,d_blk,d_pf,deffensive_accuracy,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,dq,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostDQ,accuracy,PostAccuracy,coach_total_nrAwards,coach_matches,coach_win_rate
6,CHA,N,EA,16,18,164,0.4756097560975609,12.0,0.3333333333333333,0,0.0,61.52941176470589,7.529411764705882,18.11764705882353,12.529411764705882,6.176470588235294,14.088235294117649,3.941176470588236,19.058823529411764,50.92725744501686,63.76470588235294,10.823529411764708,18.47058823529412,15.176470588235292,7.147058823529412,12.852941176470589,3.3529411764705883,17.5,51.09128207402367,211.53846153846155,29.076923076923077,61.84615384615385,50.76923076923077,23.923076923076923,11.461538461538462,44.61538461538461,58.84615384615385,0.3076923076923077,12.384615384615385,2.0,4.0,3.076923076923077,1.6923076923076923,0.9230769230769231,3.6923076923076925,3.3076923076923075,0.0,49.52392411948882,46.63521176679072,0.0,68.0,0.5
6,CON,Y,EA,18,16,68,0.5294117647058824,12.0,0.5833333333333334,0,0.0,68.67647058823529,9.441176470588236,21.294117647058822,16.823529411764707,8.794117647058824,13.588235294117649,2.823529411764706,17.941176470588236,49.39199212116105,67.76470588235294,9.0,22.264705882352946,16.61764705882353,7.029411764705882,14.470588235294118,3.323529411764706,18.44117647058824,51.56766097814253,240.66666666666666,31.555555555555557,76.88888888888889,60.55555555555556,30.22222222222222,15.333333333333334,49.55555555555556,60.888888888888886,0.1111111111111111,52.666666666666664,7.333333333333333,15.444444444444445,11.777777777777779,7.111111111111111,1.8888888888888888,9.88888888888889,11.666666666666666,0.0,49.06883342915124,52.078579935999535,0.0,68.0,0.5294117647058824
6,DET,Y,EA,17,17,164,0.4573170731707317,11.0,0.6363636363636364,1,0.0,69.58823529411765,11.676470588235292,22.735294117647054,16.58823529411765,8.147058823529411,15.088235294117649,4.352941176470588,19.058823529411764,47.18189347735316,70.02941176470588,9.558823529411764,21.47058823529412,15.147058823529411,8.5,14.588235294117649,3.852941176470588,21.41176470588235,51.334005025413646,247.0,35.0,74.92307692307692,57.69230769230769,26.923076923076923,13.153846153846153,51.0,64.84615384615384,0.9230769230769231,13.615384615384615,2.076923076923077,4.3076923076923075,3.1538461538461537,1.7692307692307692,1.0,2.6153846153846154,2.4615384615384617,0.0,49.48658891462182,49.32900432900433,1.0,90.0,0.5666666666666667
6,HOU,Y,WE,13,21,164,0.6280487804878049,14.0,0.5714285714285714,1,0.0,64.02941176470588,9.147058823529411,21.294117647058822,13.264705882352942,7.117647058823529,14.235294117647058,3.147058823529412,16.323529411764707,50.037355479665365,65.02941176470588,9.852941176470589,21.176470588235293,15.852941176470589,7.588235294117647,13.852941176470589,3.794117647058824,19.264705882352946,50.06385253908011,248.71428571428572,34.285714285714285,82.85714285714286,47.142857142857146,25.857142857142858,12.857142857142858,49.0,54.857142857142854,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.474807400102236,0.0,0.0,164.0,0.6280487804878049
6,IND,Y,EA,15,19,164,0.4024390243902439,3.0,0.3333333333333333,0,1.0,64.6470588235294,11.647058823529411,20.735294117647054,16.323529411764707,7.676470588235294,14.294117647058824,3.941176470588236,18.794117647058822,50.477102083782576,66.02941176470588,8.264705882352942,20.235294117647054,15.117647058823527,7.882352941176471,13.705882352941176,4.764705882352941,17.735294117647058,50.57650796253078,246.0,42.875,76.625,56.5,30.375,13.875,50.5,71.5,1.5,2.75,0.375,1.625,1.375,1.0,0.125,1.125,1.5,0.0,50.8820567531192,54.971988795518214,0.0,34.0,0.4411764705882353
6,LAS,Y,WE,25,9,164,0.7926829268292683,29.0,0.6896551724137931,2,2.0,73.38235294117646,9.176470588235292,23.794117647058822,18.41176470588235,7.705882352941177,15.558823529411764,4.352941176470588,21.5,51.67417088444136,69.44117647058823,9.970588235294118,21.38235294117647,15.647058823529411,8.470588235294118,15.382352941176473,3.3529411764705883,20.705882352941178,48.71539849442007,247.9090909090909,29.0,79.18181818181819,56.0,24.181818181818183,14.0,45.81818181818182,63.90909090909091,0.45454545454545453,16.454545454545453,2.1818181818181817,6.090909090909091,4.090909090909091,1.3636363636363635,0.9090909090909091,4.454545454545454,5.909090909090909,0.09090909090909091,52.34974441891615,53.87288487490917,0.0,0.0,0.0
6,MIN,N,WE,18,16,164,0.4451219512195122,5.0,0.2,0,0.0,63.6764705882353,9.764705882352942,21.294117647058822,15.470588235294118,7.558823529411764,18.029411764705884,4.088235294117647,19.41176470588235,47.98758254029909,64.41176470588235,9.5,20.97058823529412,14.941176470588236,9.794117647058824,14.764705882352942,3.911764705882353,19.88235294117647,47.29774206283907,174.16666666666666,27.666666666666668,61.333333333333336,36.0,17.5,17.833333333333332,46.833333333333336,61.166666666666664,0.16666666666666666,12.5,1.3333333333333333,3.5,2.6666666666666665,0.6666666666666666,1.1666666666666667,3.5,3.1666666666666665,0.0,46.69810302338956,44.10770105143506,1.0,68.0,0.5294117647058824
6,NYL,Y,EA,18,16,164,0.5670731707317073,26.0,0.5,0,0.0,66.23529411764706,7.735294117647059,21.794117647058822,15.852941176470589,6.147058823529412,14.882352941176473,3.647058823529412,17.264705882352942,50.78410903208549,67.55882352941177,10.911764705882351,21.47058823529412,15.205882352941176,8.470588235294118,12.647058823529411,3.6176470588235294,17.323529411764707,49.17798681320613,191.1818181818182,19.09090909090909,61.27272727272727,48.27272727272727,18.818181818181817,10.545454545454545,41.90909090909091,48.54545454545455,0.18181818181818182,26.181818181818183,3.3636363636363638,7.2727272727272725,6.090909090909091,2.909090909090909,1.6363636363636365,5.181818181818182,7.909090909090909,0.09090909090909091,53.09211684690591,51.465061120233536,0.0,18.0,0.6111111111111112
6,PHO,N,WE,17,17,164,0.4207317073170731,2.0,0.0,0,1.0,67.6470588235294,7.764705882352941,19.176470588235293,14.735294117647058,8.294117647058824,13.647058823529411,4.029411764705882,22.0,52.07482228416011,65.73529411764706,9.088235294117649,20.91176470588235,13.411764705882351,6.647058823529412,15.764705882352942,4.029411764705882,19.41176470588235,51.48950727139836,251.75,30.75,68.0,53.0,27.0,10.125,46.5,68.75,1.5,6.125,1.625,2.125,0.75,0.875,0.875,1.625,2.0,0.0,53.113306701149796,0.0,0.0,34.0,0.5
6,SAC,Y,WE,18,16,164,0.5609756097560976,19.0,0.4736842105263157,0,0.0,68.0,11.441176470588236,18.676470588235293,15.264705882352942,9.235294117647058,14.264705882352942,3.4705882352941178,18.852941176470587,49.84793349485357,65.91176470588235,9.117647058823527,19.88235294117647,15.088235294117649,7.088235294117647,17.441176470588236,3.4411764705882355,19.0,51.05566550909598,220.875,41.875,70.25,53.625,32.75,12.5,50.75,67.375,0.375,32.5,6.125,9.75,9.0,6.25,2.625,8.0,8.75,0.0,49.98358678971769,48.09523809523809,0.0,50.0,0.6
